ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
HOUSTAL01 ,1999,Allan,Houston,NYK,N,82,3169,1614,38,233,271,224,65,14,186,219,1271,614,334,280,243,106
HOWARJU01 ,1999,Juwan,Howard,WAS,N,82,2909,1220,132,338,470,247,67,21,225,299,1108,509,275,202,7,0
HUDSOTR01 ,1999,Troy,Hudson,LAC,N,62,1592,545,28,120,148,242,43,0,108,65,541,204,95,77,193,60
HUGHELA01 ,1999,Larry,Hughes,PHI,N,50,1018,501,52,107,159,75,54,12,95,94,461,192,142,106,51,11
HUGHELA01 ,1999,Larry,Hughes,TOT,N,82,2324,1226,113,236,349,205,115,28,195,191,1147,459,377,279,125,29
HUGHELA01 ,1999,Larry,Hughes,GSW,N,32,1306,725,61,129,190,130,61,16,100,97,686,267,235,173,74,18
HUGHERI01 ,1999,Rick,Hughes,DAL,N,21,224,82,24,25,49,9,3,1,14,30,72,35,26,12,1,0
HUNTELI01 ,1999,Lindsey,Hunter,DET,N,82,2919,1043,35,215,250,327,129,22,145,216,892,379,154,117,389,168
IVERSAL01 ,1999,Allen,Iverson,PHI,N,70,2853,1989,71,196,267,328,144,5,230,162,1733,729,620,442,261,89
JACKSBO01 ,1999,Bobby,Jackson,MIN,N,73,1034,369,50,103,153,172,48,7,58,114,346,140,98,76,46,13
JACKSJA01 ,1999,Jaren,Jackson,SAS,N,81,1691,513,34,147,181,118,54,7,66,157,488,186,51,33,306,108
JACKSJE01 ,1999,Jermaine,Jackson,DET,N,7,73,7,1,10,11,4,3,0,7,7,11,1,8,5,1,0
JACKSJI01 ,1999,Jim,Jackson,ATL,N,79,2767,1317,101,293,394,230,57,10,185,167,1235,507,212,186,303,117
JACKSMA01 ,1999,Mark,Jackson,IND,N,81,2190,660,63,233,296,650,76,10,174,111,570,246,98,79,221,89
JACKSRA02 ,1999,Randall,Jackson,DAL,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JACOBSA01 ,1999,Sam,Jacobson,LAL,N,3,18,10,0,1,1,2,1,0,2,1,9,5,2,0,0,0
JACOBSA01 ,1999,Sam,Jacobson,GSW,N,49,663,245,25,45,70,30,29,3,31,112,203,103,39,30,24,9
JACOBSA01 ,1999,Sam,Jacobson,TOT,N,52,681,255,25,46,71,32,30,3,33,113,212,108,41,30,24,9
JAMESTI01 ,1999,Tim,James,MIA,N,4,23,11,3,1,4,2,0,3,2,1,14,5,3,1,0,0
JAMISAN01 ,1999,Antawn,Jamison,GSW,N,43,1556,841,172,187,359,90,30,15,113,115,756,356,208,127,7,2
JAMISHA01 ,1999,Harold,Jamison,MIA,N,12,74,18,16,5,21,4,2,1,4,17,20,7,18,4,0,0
JOHNSAN02 ,1999,Anthony,Johnson,TOT,N,56,637,154,21,30,51,72,33,4,32,58,164,62,39,28,11,2
JOHNSAN02 ,1999,Anthony,Johnson,ATL,N,38,423,92,15,24,39,59,23,2,24,41,103,36,24,19,6,1
JOHNSAN02 ,1999,Anthony,Johnson,ORL,N,18,214,62,6,6,12,13,10,2,8,17,61,26,15,9,5,1
JOHNSAV01 ,1999,Avery,Johnson,SAS,N,82,2571,919,33,125,158,491,76,18,140,150,850,402,155,114,9,1
JOHNSDE02 ,1999,Demarco,Johnson,NYK,N,5,37,6,3,4,7,0,1,0,3,5,9,3,0,0,0,0
JOHNSER01 ,1999,Ervin,Johnson,MIL,N,80,2129,383,233,415,648,44,81,127,80,298,279,144,157,95,1,0
JOHNSKE01 ,1999,Kevin,Johnson,PHO,N,6,113,40,0,16,16,24,2,0,7,6,28,16,7,7,1,1
JOHNSLA01 ,1999,Larry,Johnson,NYK,N,70,2281,750,87,293,380,175,42,7,94,205,652,282,167,128,174,58
JONESCH02 ,1999,Charles,Jones,LAC,N,56,662,188,17,45,62,94,30,5,28,46,201,66,23,17,118,39
JONESDA01 ,1999,Damon,Jones,GSW,N,13,196,68,0,16,16,39,6,0,15,13,54,25,9,7,23,11
JONESDA01 ,1999,Damon,Jones,DAL,N,42,416,165,12,27,39,57,12,1,25,21,154,55,39,25,91,30
JONESDA01 ,1999,Damon,Jones,TOT,N,55,612,233,12,43,55,96,18,1,40,34,208,80,48,32,114,41
JONESED01 ,1999,Eddie,Jones,CHA,N,72,2807,1446,81,262,343,305,192,49,160,176,1119,478,419,362,341,128
JONESJU01 ,1999,Jumaine,Jones,PHI,N,33,138,57,16,22,38,5,6,5,14,10,58,22,18,11,4,2
JONESPO01 ,1999,Popeye,Jones,DEN,N,40,330,104,41,62,103,19,3,6,13,50,104,44,19,14,3,2
JORDARE01 ,1999,Reggie,Jordan,WAS,N,36,243,41,16,25,41,32,12,2,19,29,53,17,13,7,1,0
KEEFEAD01 ,1999,Adam,Keefe,UTA,N,62,604,135,45,91,136,34,17,13,46,90,130,53,36,29,1,0
KEMPSH01  ,1999,Shawn,Kemp,CLE,N,82,2492,1463,231,494,725,138,100,96,291,371,1160,484,635,493,6,2
KERRST01  ,1999,Steve,Kerr,SAS,N,32,268,89,3,16,19,12,4,0,7,14,74,32,11,9,31,16
KERSEJE01 ,1999,Jerome,Kersey,SAS,N,72,1310,321,58,167,225,69,67,47,51,161,354,146,41,29,9,0
KETNELA01 ,1999,Lari,Ketner,CHI,N,6,41,10,0,7,7,1,1,1,3,8,10,4,2,2,0,0
KETNELA01 ,1999,Lari,Ketner,CLE,N,16,91,24,12,15,27,0,3,3,7,12,22,9,10,6,0,0
KETNELA01 ,1999,Lari,Ketner,TOT,N,22,132,34,12,22,34,1,4,4,10,20,32,13,12,8,0,0
KIDDJA01  ,1999,Jason,Kidd,PHO,N,67,2616,959,96,387,483,678,134,28,226,148,855,350,245,203,166,56
KINGGE03  ,1999,Gerard,King,WAS,N,62,1060,327,84,166,250,49,34,15,41,132,277,139,66,49,0,0
KITTLKE01 ,1999,Kerry,Kittles,NJN,N,62,1896,807,46,179,225,142,79,19,56,120,698,305,127,101,240,96
KLEINJO01 ,1999,Joe,Kleine,POR,N,7,31,11,0,6,6,2,1,0,2,7,11,4,3,3,0,0
KNIGHBR01 ,1999,Brevin,Knight,CLE,N,65,1754,602,38,155,193,458,107,21,157,185,558,230,184,140,10,2
KNIGHTR01 ,1999,Travis,Knight,LAL,N,63,410,109,46,83,129,23,6,23,26,88,118,46,28,17,0,0
KUKOCTO01 ,1999,Toni,Kukoc,TOT,N,56,1784,830,75,198,273,265,77,28,146,112,728,297,265,192,168,44
KUKOCTO01 ,1999,Toni,Kukoc,PHI,N,32,916,398,38,105,143,141,33,9,71,61,340,149,110,74,90,26
KUKOCTO01 ,1999,Toni,Kukoc,CHI,N,24,868,432,37,93,130,124,44,19,75,51,388,148,155,118,78,18
LAETTCH01 ,1999,Christian,Laettner,DET,N,82,2443,1002,175,378,553,186,83,45,186,326,801,379,292,237,24,7
LAFRERA01 ,1999,Raef,Lafrentz,DEN,N,81,2435,1006,170,471,641,97,42,180,96,292,879,392,236,162,183,60
LANGAN01  ,1999,Andrew,Lang,NYK,N,19,244,59,16,44,60,3,8,6,5,31,64,28,7,3,0,0
LANGAN02  ,1999,Antonio,Lang,TOR,N,7,32,3,0,5,5,1,4,1,1,7,5,0,4,3,0,0
LANGAN02  ,1999,Antonio,Lang,PHI,N,3,6,3,0,0,0,1,0,0,0,1,1,1,1,1,0,0
LANGAN02  ,1999,Antonio,Lang,TOT,N,10,38,6,0,5,5,2,4,1,1,8,6,1,5,4,0,0
LANGDTR01 ,1999,Trajan,Langdon,CLE,N,10,145,49,4,11,15,11,5,0,6,16,40,15,11,11,19,8
LARUERU01 ,1999,Rusty,Larue,CHI,N,4,129,37,1,9,10,11,7,0,7,9,43,15,7,5,14,2
LEGLETI01 ,1999,Tim,Legler,GSW,N,23,284,77,4,19,23,24,4,1,6,33,78,28,18,14,21,7
LENARVO01 ,1999,Voshon,Lenard,MIA,N,53,1434,629,37,116,153,136,41,15,80,127,560,228,106,84,228,89
LEWISQU01 ,1999,Quincy,Lewis,UTA,N,74,896,283,46,67,113,40,24,15,46,158,298,111,52,38,63,23
LEWISRA01 ,1999,Rashard,Lewis,SEA,N,82,1575,674,127,209,336,70,62,36,78,163,566,275,123,84,120,40
LIVINRA01 ,1999,Randy,Livingston,PHO,N,79,1081,381,25,105,130,170,49,13,92,129,373,155,62,52,55,19
LONGGR01  ,1999,Grant,Long,VAN,N,42,920,203,86,148,234,43,45,10,49,108,167,74,71,55,4,0
LONGLLU01 ,1999,Luc,Longley,PHO,N,72,1417,452,100,223,323,77,22,42,136,221,399,186,97,80,0,0
LOPEZFE01 ,1999,Felipe,Lopez,VAN,N,65,781,292,59,65,124,44,32,17,53,94,261,111,109,67,18,3
LUETY01   ,1999,Tyronn,Lue,LAL,N,8,146,48,2,10,12,17,3,0,9,17,39,19,8,6,8,4
LYNCHGE01 ,1999,George,Lynch,PHI,N,75,2416,722,216,366,582,136,119,38,120,231,644,297,183,113,36,15
MACCUTO01 ,1999,Todd,Macculloch,PHI,N,56,528,206,48,98,146,13,11,37,26,94,161,89,54,28,0,0
MACKSA01  ,1999,Sam,Mack,GSW,N,23,333,114,7,32,39,24,18,1,19,45,122,37,20,19,64,21
MACLEDO01 ,1999,Don,Maclean,PHO,N,16,143,42,6,17,23,8,2,1,8,24,49,18,6,4,6,2
MAGGECO01 ,1999,Corey,Maggette,ORL,N,77,1370,646,123,180,303,61,24,26,138,169,469,224,261,196,11,2
MAJERDA01 ,1999,Dan,Majerle,MIA,N,69,2308,506,27,306,333,206,89,17,62,156,422,170,69,56,304,110
MALONKA01 ,1999,Karl,Malone,UTA,N,82,2947,2095,169,610,779,304,79,71,231,229,1476,752,739,589,8,2
MALONMA01 ,1999,Matt,Maloney,CHI,N,51,1175,327,10,54,64,138,32,3,63,42,318,114,45,37,174,62
MANNIDA01 ,1999,Danny,Manning,MIL,N,72,1217,333,50,158,208,73,62,29,55,183,339,149,52,34,4,1
MARBUST01 ,1999,Stephon,Marbury,NJN,N,74,2881,1640,61,179,240,622,112,15,270,195,1317,569,536,436,233,66
MARIOSH01 ,1999,Shawn,Marion,PHO,N,51,1260,520,105,227,332,69,38,53,51,113,471,222,85,72,22,4
MARKSSE01 ,1999,Sean,Marks,TOR,N,5,12,8,0,2,2,0,1,1,3,3,6,2,4,4,1,0
MARSHDO01 ,1999,Donyell,Marshall,GSW,N,64,2071,910,189,448,637,167,68,68,123,180,840,331,255,199,138,49
MARSHDO02 ,1999,Donny,Marshall,CLE,N,6,39,11,0,1,1,0,2,0,3,7,11,3,6,5,3,0
MARTIDA01 ,1999,Darrick,Martin,SAC,N,71,893,402,7,37,44,122,28,2,62,89,350,133,119,98,124,38
MASHBJA01 ,1999,Jamal,Mashburn,MIA,N,76,2828,1328,64,317,381,298,79,14,180,215,1158,515,239,186,278,112
MASONAN01 ,1999,Anthony,Mason,CHA,N,82,3133,948,145,554,699,367,74,29,160,220,661,317,421,314,1,0
MASSETO01 ,1999,Tony,Massenburg,HOU,N,10,109,46,7,20,27,3,2,5,9,13,36,16,16,14,0,0
MAXWEVE01 ,1999,Vernon,Maxwell,SEA,N,47,989,513,15,64,79,75,38,9,53,83,490,169,148,108,223,67
MCCARWA01 ,1999,Walter,Mccarty,BOS,N,61,879,229,33,77,110,70,24,23,67,83,230,78,54,39,110,34
MCCLOGE01 ,1999,George,Mccloud,DEN,N,78,2118,787,72,213,285,246,48,26,134,180,638,266,181,148,283,107
MCCOYJE01 ,1999,Jelani,Mccoy,SEA,N,58,746,249,54,125,179,24,15,46,45,127,177,102,91,45,0,0
MCDYEAN01 ,1999,Antonio,Mcdyess,DEN,N,81,2698,1551,234,451,685,159,69,139,230,316,1211,614,516,323,2,0
MCGRATR01 ,1999,Tracy,Mcgrady,TOR,N,79,2462,1213,188,313,501,263,90,151,160,201,1018,459,392,277,65,18
MCILVJI01 ,1999,Jim,Mcilvaine,NJN,N,66,1048,157,106,124,230,36,26,117,38,205,154,64,56,29,0,0
MCINNJE01 ,1999,Jeff,Mcinnis,LAC,N,25,597,180,18,54,72,89,15,2,27,55,186,80,17,13,21,7
MCKEYDE01 ,1999,Derrick,Mckey,IND,N,32,634,139,29,106,135,35,29,13,19,81,108,43,56,43,23,10
MCKIEAA01 ,1999,Aaron,Mckie,PHI,N,82,1952,653,47,199,246,240,108,18,113,194,593,244,146,121,121,44
MCLEORO01 ,1999,Roshown,Mcleod,ATL,N,44,860,318,41,97,138,52,16,5,59,84,332,131,70,54,13,2
MERCERO01 ,1999,Ron,Mercer,TOT,N,68,2377,1148,64,186,250,158,75,23,151,151,1080,460,270,213,48,15
MERCERO01 ,1999,Ron,Mercer,DEN,N,37,1408,678,29,123,152,104,33,15,87,75,612,272,151,119,39,15
MERCERO01 ,1999,Ron,Mercer,ORL,N,31,969,470,35,63,98,54,42,8,64,76,468,188,119,94,9,0
MILLEAN01 ,1999,Anthony,Miller,HOU,N,35,476,130,49,115,164,16,11,10,19,68,97,52,51,26,0,0
MILLEAN02 ,1999,Andre,Miller,CLE,N,82,2093,914,85,195,280,476,84,17,166,194,755,339,292,226,49,10
MILLEBR01 ,1999,Brad,Miller,CHA,N,55,961,423,113,180,293,45,23,35,48,111,293,135,195,153,2,0
MILLEOL01 ,1999,Oliver,Miller,PHO,N,51,1088,323,87,174,261,68,42,80,74,132,233,137,73,49,0,0
MILLERE01 ,1999,Reggie,Miller,IND,N,81,2987,1470,50,189,239,187,85,25,129,126,1041,466,406,373,404,165
MILLSCH01 ,1999,Chris,Mills,GSW,N,20,649,322,46,77,123,47,18,4,25,60,292,123,84,68,30,8
MILLSTE01 ,1999,Terry,Mills,DET,N,82,1842,548,50,340,390,85,38,24,46,242,488,214,34,25,242,95
MISKIJA01 ,1999,Jason,Miskiri,CHA,N,1,3,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0
MITCHSA01 ,1999,Sam,Mitchell,MIN,N,66,1227,427,28,110,138,111,27,14,44,116,376,168,92,81,23,10
MOBLECU01 ,1999,Cuttino,Mobley,HOU,N,81,2496,1277,59,229,288,208,87,32,186,171,1016,437,353,299,292,104
MOHAMNA01 ,1999,Nazr,Mohammed,PHI,N,28,190,54,16,34,50,2,4,12,18,29,54,21,22,12,0,0
MONTRER01 ,1999,Eric,Montross,DET,N,51,332,40,18,54,72,7,6,9,22,81,55,17,12,6,0,0
MOOREMI01 ,1999,Mikki,Moore,DET,N,29,488,228,44,68,112,17,9,31,23,104,140,87,68,54,0,0
MOURNAL01 ,1999,Alonzo,Mourning,MIA,N,79,2748,1718,215,538,753,123,40,294,217,308,1184,652,582,414,4,0
MULLICH01 ,1999,Chris,Mullin,IND,N,47,582,242,14,62,76,37,28,9,28,60,187,80,41,37,110,45
MURDOER01 ,1999,Eric,Murdock,LAC,N,40,693,225,15,62,77,108,47,5,58,67,205,79,80,51,42,16
MURESGH01 ,1999,Gheorghe,Muresan,NJN,N,30,267,105,24,44,68,9,0,12,16,52,90,41,38,23,0,0
MURRALA01 ,1999,Lamond,Murray,CLE,N,74,2365,1175,127,296,423,132,105,36,184,208,1019,460,268,204,139,51
MURRATR01 ,1999,Tracy,Murray,WAS,N,80,1831,813,63,208,271,72,45,24,84,185,670,290,141,120,263,113
MUTOMDI01 ,1999,Dikembe,Mutombo,ATL,N,82,2984,942,304,853,1157,105,27,269,174,248,573,322,421,298,0,0
NASHST01  ,1999,Steve,Nash,DAL,N,56,1532,481,34,87,121,272,37,3,102,122,363,173,85,75,149,60
NESBYTY01 ,1999,Tyrone,Nesby,LAC,N,73,2317,973,82,193,275,121,75,31,102,205,915,364,191,151,281,94
NESTERA01 ,1999,Radoslav,Nesterovic,MIN,N,82,1723,471,135,244,379,93,21,85,71,262,433,206,103,59,2,0
NEWMAJO01 ,1999,Johnny,Newman,NJN,N,82,1763,820,39,115,154,65,53,11,89,207,623,278,229,192,190,72
NORRIMO01 ,1999,Moochie,Norris,HOU,N,30,502,207,16,52,68,94,23,1,30,32,159,69,73,57,29,12
NOWITDI01 ,1999,Dirk,Nowitzki,DAL,N,82,2938,1435,102,430,532,203,63,68,141,256,1118,515,348,289,306,116
OAKLECH01 ,1999,Charles,Oakley,TOR,N,80,2431,548,117,423,540,253,102,45,154,294,560,234,85,66,41,14
ODOMLA01  ,1999,Lamar,Odom,LAC,N,76,2767,1259,159,436,595,317,91,95,258,291,1024,449,420,302,164,59
OLAJUHA01 ,1999,Hakeem,Olajuwon,HOU,N,44,1049,455,65,209,274,61,41,70,73,88,421,193,112,69,2,0
OLLIEKE01 ,1999,Kevin,Ollie,PHI,N,40,290,72,4,27,31,46,10,0,10,27,49,22,37,28,0,0
OLOWOMI01 ,1999,Michael,Olowokandi,LAC,N,80,2493,783,194,462,656,38,35,140,177,304,756,330,189,123,0,0
ONEAJE01  ,1999,Jermaine,O'neal,POR,N,70,859,273,97,132,229,18,11,55,47,127,222,108,98,57,1,0
ONEASH01  ,1999,Shaquille,O'neal,LAL,N,79,3163,2344,336,742,1078,299,36,239,223,255,1665,956,824,432,1,0
OSTERGR01 ,1999,Greg,Ostertag,UTA,N,81,1606,367,172,310,482,18,20,172,79,196,267,124,187,119,1,0
OUTLABO01 ,1999,Bo,Outlaw,ORL,N,82,2336,491,202,338,540,245,114,148,129,201,343,206,159,79,3,0
OVERTDO01 ,1999,Doug,Overton,BOS,N,48,432,152,14,19,33,53,10,0,20,46,154,61,21,20,28,10
OWENSBI01 ,1999,Billy,Owens,GSW,N,16,386,103,36,73,109,38,7,5,24,47,100,38,42,25,7,2
OWENSBI01 ,1999,Billy,Owens,PHI,N,46,919,271,63,129,192,59,26,16,61,119,258,112,64,38,27,9
OWENSBI01 ,1999,Billy,Owens,TOT,N,62,1305,374,99,202,301,97,33,21,85,166,358,150,106,63,34,11
PACKRO01  ,1999,Robert,Pack,DAL,N,29,665,259,7,35,42,168,31,3,76,44,230,96,78,63,11,4
PADGESC01 ,1999,Scott,Padgett,UTA,N,47,432,120,24,64,88,25,14,8,22,55,140,44,27,19,44,13
PALACMI01 ,1999,Milt,Palacio,VAN,N,53,394,108,17,34,51,48,20,0,44,32,98,43,37,22,2,0
PARKEAN01 ,1999,Anthony,Parker,ORL,N,17,186,57,0,27,27,10,8,4,11,13,57,24,11,8,14,1
PARKSCH01 ,1999,Cherokee,Parks,VAN,N,56,808,168,55,128,183,35,29,45,28,115,145,72,37,24,1,0
PATTEAN01 ,1999,Andrae,Patterson,MIN,N,5,20,6,1,1,2,1,1,0,1,4,4,3,0,0,0,0
PATTERU01 ,1999,Ruben,Patterson,SEA,N,81,2097,942,218,216,434,126,94,40,144,190,661,354,321,222,27,12
PAYTOGA01 ,1999,Gary,Payton,SEA,N,82,3425,1982,100,429,529,732,153,18,224,178,1666,747,423,311,520,177
PEELEAN01 ,1999,Anthony,Peeler,MIN,N,82,2073,804,58,174,232,195,62,10,85,171,725,316,109,87,255,85
PERDUWI01 ,1999,Will,Perdue,CHI,N,67,1012,168,88,174,262,65,14,42,78,126,168,59,105,50,0,0
PERKISA01 ,1999,Sam,Perkins,IND,N,81,1620,537,64,225,289,68,31,33,63,136,441,184,97,80,218,89
PERRYEL01 ,1999,Elliot,Perry,NJN,N,60,803,317,13,48,61,139,39,1,60,47,294,128,62,50,39,11
PERSOCH01 ,1999,Chuck,Person,SEA,N,37,340,102,6,47,53,22,5,2,12,56,123,37,8,4,95,24
PERSOWE01 ,1999,Wesley,Person,CLE,N,79,2056,727,44,223,267,146,40,19,60,119,654,280,77,61,250,106
PHILLBO01 ,1999,Bobby,Phills,CHA,N,28,825,381,17,54,71,79,41,8,48,72,335,152,65,47,91,30
PIATKER01 ,1999,Eric,Piatkowski,LAC,N,75,1712,654,74,148,222,81,44,13,57,140,573,238,100,85,243,93
PIERCPA01 ,1999,Paul,Pierce,BOS,N,73,2583,1427,83,313,396,221,152,62,178,237,1099,486,450,359,280,96
PIPPESC01 ,1999,Scottie,Pippen,POR,N,82,2749,1022,114,399,513,406,117,41,208,208,860,388,223,160,263,86
POLLASC01 ,1999,Scot,Pollard,SAC,N,76,1336,412,168,236,404,43,55,59,50,213,283,149,159,114,0,0
POLYNOL01 ,1999,Olden,Polynice,UTA,N,82,1819,435,166,287,453,37,30,84,70,260,398,203,90,28,2,1
PORTETE01 ,1999,Terry,Porter,SAS,N,68,1613,641,24,167,191,221,50,9,100,79,463,207,170,137,207,90
POSEYJA01 ,1999,James,Posey,DEN,N,81,2052,662,85,232,317,146,98,33,95,207,536,230,150,120,220,82
POTAPVI01 ,1999,Vitaly,Potapenko,BOS,N,79,1797,723,182,317,499,77,41,29,145,239,615,307,160,109,1,0
PRICEBR01 ,1999,Brent,Price,VAN,N,41,424,141,8,29,37,69,17,1,47,63,119,41,39,34,68,25
PROFILA01 ,1999,Laron,Profit,WAS,N,33,225,49,2,24,26,25,7,4,19,26,59,21,10,4,17,3
RADOJAL01 ,1999,Alex,Radojevic,TOR,N,3,24,7,2,6,8,1,2,1,5,5,7,2,6,3,0,0
RATLITH01 ,1999,Theo,Ratliff,PHI,N,57,1795,676,140,295,435,36,32,171,108,185,491,247,236,182,0,0
RECASEL01 ,1999,Eldridge,Recasner,CHA,N,7,28,7,0,4,4,5,0,0,0,1,7,3,0,0,4,1
REEVEBR01 ,1999,Bryant,Reeves,VAN,N,69,1773,611,126,264,390,82,33,38,119,245,562,252,165,107,4,0
REEVEKH01 ,1999,Khalid,Reeves,CHI,N,3,48,11,2,2,4,13,2,0,6,8,12,3,5,5,3,0
REIDDO01  ,1999,Don,Reid,DET,N,21,165,35,5,20,25,1,5,12,11,45,34,16,6,3,0,0
REIDDO01  ,1999,Don,Reid,TOT,N,38,498,144,31,71,102,11,24,31,23,118,112,60,34,24,0,0
REIDDO01  ,1999,Don,Reid,WAS,N,17,333,109,26,51,77,10,19,19,12,73,78,44,28,21,0,0
REIDJR01  ,1999,J.r.,Reid,MIL,N,34,602,150,29,88,117,18,19,5,20,81,127,53,56,43,7,1
RHODERO01 ,1999,Rodrick,Rhodes,DAL,N,1,8,0,1,0,1,0,2,0,2,0,3,0,0,0,0,0
RICEGL01  ,1999,Glen,Rice,LAL,N,80,2530,1272,56,271,327,176,47,12,114,179,980,421,396,346,229,84
RICHMMI01 ,1999,Mitch,Richmond,WAS,N,74,2397,1285,37,176,213,185,110,13,154,191,1049,447,340,298,241,93
RIDERIS01 ,1999,Isaiah,Rider,ATL,N,60,2084,1158,63,195,258,219,41,6,168,132,1072,449,260,204,180,56
ROBERRY01 ,1999,Ryan,Robertson,SAC,N,1,25,5,0,0,0,0,0,0,0,0,6,2,1,1,2,0
ROBERST01 ,1999,Stanley,Roberts,PHI,N,5,51,10,6,9,15,3,1,1,2,15,16,5,3,0,1,0
ROBINCL02 ,1999,Clifford,Robinson,PHO,N,80,2839,1478,105,254,359,224,90,61,166,239,1142,530,381,298,324,120
ROBINDA01 ,1999,David,Robinson,SAS,N,80,2557,1427,193,577,770,142,97,183,164,247,1031,528,511,371,2,0
ROBINED01 ,1999,Eddie,Robinson,CHA,N,67,1112,471,54,130,184,32,48,25,39,67,386,212,64,47,4,0
ROBINGL01 ,1999,Glenn,Robinson,MIL,N,81,2909,1693,107,378,485,193,78,41,223,212,1461,690,283,227,237,86
RODMADE01 ,1999,Dennis,Rodman,DAL,N,12,389,34,48,123,171,14,2,1,19,41,31,12,14,10,1,0
ROGERCA01 ,1999,Carlos,Rogers,HOU,N,53,1101,422,98,177,275,42,14,34,63,77,324,170,137,81,14,1
ROGERRO01 ,1999,Rodney,Rogers,PHO,N,82,2286,1130,138,309,447,170,94,47,163,290,881,428,249,159,262,115
ROGERRO02 ,1999,Roy,Rogers,DEN,N,40,355,89,33,47,80,9,2,38,10,36,88,35,41,19,1,0
ROOKSSE01 ,1999,Sean,Rooks,DAL,N,71,1001,309,82,166,248,68,29,52,70,169,283,122,89,65,0,0
ROSEJA01  ,1999,Jalen,Rose,IND,N,80,2978,1457,42,345,387,320,84,49,188,234,1196,563,307,254,196,77
ROSEMA01  ,1999,Malik,Rose,SAS,N,74,1341,496,133,202,335,47,35,52,99,232,385,176,198,143,3,1
RUFFIMI01 ,1999,Michael,Ruffin,CHI,N,71,975,159,117,133,250,44,26,26,59,170,138,58,88,43,0,0
RUSSEBR01 ,1999,Bryon,Russell,UTA,N,82,2900,1159,99,328,427,158,128,23,101,255,914,408,316,237,268,106
SABONAR01 ,1999,Arvydas,Sabonis,POR,N,66,1688,778,97,416,513,118,43,78,97,184,598,302,198,167,19,7
SALLEJO01 ,1999,John,Salley,LAL,N,45,303,71,20,45,65,26,8,14,18,67,69,25,28,21,0,0
SCHREDE01 ,1999,Detlef,Schrempf,POR,N,77,1662,574,79,253,332,197,37,17,100,182,433,187,215,179,52,21
SCOTTDE01 ,1999,Dennis,Scott,VAN,N,66,1263,369,16,90,106,69,28,9,30,104,333,125,57,48,189,71
SEALYMA01 ,1999,Malik,Sealy,MIN,N,82,2392,929,119,233,352,197,76,19,110,197,780,371,218,177,35,10
SHAWBR01  ,1999,Brian,Shaw,LAL,N,74,1249,305,45,171,216,201,35,14,75,105,322,123,54,41,58,18
SIMPKDI01 ,1999,Dickey,Simpkins,CHI,N,69,1651,287,124,248,372,100,22,22,128,217,274,111,120,65,1,0
SKINNBR01 ,1999,Brian,Skinner,LAC,N,33,775,179,63,138,201,11,16,44,37,75,134,68,65,43,0,0
SMITHJO01 ,1999,Joe,Smith,MIN,N,78,1975,774,186,298,484,88,45,85,119,302,623,289,258,195,1,1
SMITHMI01 ,1999,Michael,Smith,WAS,N,46,1145,289,121,210,331,56,27,23,45,127,192,108,101,73,1,0
SMITHST01 ,1999,Steve,Smith,POR,N,82,2689,1225,123,190,313,209,71,31,117,214,900,420,340,289,241,96
SMITSRI01 ,1999,Rik,Smits,IND,N,79,1852,1018,94,307,401,85,20,100,108,249,890,431,211,156,1,0
SNOWER01  ,1999,Eric,Snow,PHI,N,82,2866,651,42,219,261,624,140,8,162,243,597,257,177,126,45,11
SPENCFE01 ,1999,Felton,Spencer,SAS,N,26,149,50,15,24,39,3,6,8,9,32,33,15,30,20,0,0
SPREWLA01 ,1999,Latrell,Sprewell,NYK,N,82,3276,1524,49,300,349,332,109,22,226,184,1305,568,397,344,127,44
STACKJE01 ,1999,Jerry,Stackhouse,DET,N,82,3148,1939,118,197,315,365,103,36,311,188,1447,619,758,618,288,83
STACKRY01 ,1999,Ryan,Stack,CLE,N,25,198,52,15,30,45,5,4,11,17,47,51,17,27,18,1,0
STARKJO01 ,1999,John,Starks,CHI,N,4,82,30,0,10,10,11,5,1,3,9,34,11,5,5,10,3
STARKJO01 ,1999,John,Starks,GSW,N,33,1108,485,10,81,91,170,37,3,64,93,508,192,54,45,161,56
STARKJO01 ,1999,John,Starks,TOT,N,37,1190,515,10,91,101,181,42,4,67,102,542,203,59,50,171,59
STEPAVL01 ,1999,Vladimir,Stepania,SEA,N,30,202,75,21,26,47,3,10,11,22,44,79,29,36,17,6,0
STEPHJO01 ,1999,Joe,Stephens,VAN,N,13,181,41,13,23,36,11,7,3,6,9,51,19,4,3,8,0
STEWAMI01 ,1999,Michael,Stewart,TOR,N,42,389,58,33,61,94,6,5,19,17,81,53,20,32,18,0,0
STITHBR01 ,1999,Bryant,Stith,DEN,N,45,691,253,23,61,84,61,18,12,33,56,189,86,77,64,56,17
STOCKJO01 ,1999,John,Stockton,UTA,N,82,2432,990,45,170,215,703,143,15,179,192,725,363,257,221,121,43
STOJAPR01 ,1999,Predrag,Stojakovic,SAC,N,74,1749,877,74,202,276,106,52,7,88,97,717,321,153,135,267,100
STOUDDA01 ,1999,Damon,Stoudamire,POR,N,78,2372,974,61,182,243,405,77,1,149,173,894,386,145,122,212,80
